model,temperature,prompt_variant,item_id,Item,helper,mean,std,count
claude-3-5-sonnet-20241022,0,detailed,4,4B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,5,5A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,5,5B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,6,6A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,6,6B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,7,7A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,7,7B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,8,8A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,8,8B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,9,9A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,9,9B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,10,10A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,10,10B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,11,11A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,11,11B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,12,12A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,12,12B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,13,13A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,13,13B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,14,14A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,14,14B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,15,15A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,15,15B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,16,16A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,16,16B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,17,17A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,17,17B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,18,18A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,18,18B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,19,19A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,19,19B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,20,20A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,20,20B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,21,21A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,21,21B,helper_b,0.1,0.31622776601683794,10
claude-3-5-sonnet-20241022,0,detailed,22,22A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,22,22B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,23,23A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,23,23B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,24,24A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,24,24B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,25,25A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed,25,25B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,1,1A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,1,1B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,2,2A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,2,2B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,3,3A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,3,3B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,4,4A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,4,4B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,5,5A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,5,5B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,6,6A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,6,6B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,7,7A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,7,7B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,8,8A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,8,8B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,9,9A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,9,9B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,10,10A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,10,10B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,11,11A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,11,11B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,12,12A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,12,12B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,13,13A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,13,13B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,14,14A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,14,14B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,15,15A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,15,15B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,16,16A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,16,16B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,17,17A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,17,17B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,18,18B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,19,19A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,19,19B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,20,20A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,20,20B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,21,21A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,21,21B,helper_b,0.1,0.31622776601683794,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,22,22A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,22,22B,helper_b,1.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,23,23A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,23,23B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,24,24A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,24,24B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,25,25A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,detailed_w_reasoning,25,25B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,1,1A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,1,1B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,2,2A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,2,2B,helper_b,2.2,0.4216370213557839,10
claude-3-5-sonnet-20241022,0,minimal,3,3A,helper_a,2.3,0.4830458915396478,10
claude-3-5-sonnet-20241022,0,minimal,3,3B,helper_b,2.4,0.5163977794943221,10
claude-3-5-sonnet-20241022,0,minimal,4,4A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,4,4B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,5,5A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,5,5B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,6,6A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,6,6B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,7,7A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,7,7B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,8,8A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,8,8B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,9,9A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,9,9B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,10,10A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,10,10B,helper_b,-1.6,1.2649110640673518,10
claude-3-5-sonnet-20241022,0,minimal,11,11A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,11,11B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,12,12A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,12,12B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,13,13A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,13,13B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,14,14A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,14,14B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,15,15A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,15,15B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,16,16A,helper_a,2.2,0.42163702135578385,10
claude-3-5-sonnet-20241022,0,minimal,16,16B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,17,17A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,17,17B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,18,18A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,18,18B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,19,19A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,19,19B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,20,20A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,20,20B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,21,21A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,21,21B,helper_b,2.2,0.4216370213557839,10
claude-3-5-sonnet-20241022,0,minimal,22,22A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,22,22B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,23,23A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,23,23B,helper_b,1.6,0.8432740427115679,10
claude-3-5-sonnet-20241022,0,minimal,24,24A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,24,24B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,25,25A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,0,minimal,25,25B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,1,1A,helper_a,-2.4,0.5163977794943223,10
claude-3-5-sonnet-20241022,1,detailed,1,1B,helper_b,2.6,0.5163977794943223,10
claude-3-5-sonnet-20241022,1,detailed,2,2A,helper_a,-2.1,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,detailed,2,2B,helper_b,2.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,3,3A,helper_a,-1.0,0.9428090415820634,10
claude-3-5-sonnet-20241022,1,detailed,3,3B,helper_b,2.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,4,4A,helper_a,-1.5,1.7159383568311668,10
claude-3-5-sonnet-20241022,1,detailed,4,4B,helper_b,-2.9,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,detailed,5,5A,helper_a,2.6,0.5163977794943222,10
claude-3-5-sonnet-20241022,1,detailed,5,5B,helper_b,-2.2,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,detailed,6,6A,helper_a,-1.6,0.6992058987801011,10
claude-3-5-sonnet-20241022,1,detailed,6,6B,helper_b,2.2,0.6324555320336759,10
claude-3-5-sonnet-20241022,1,detailed,7,7A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,7,7B,helper_b,2.1,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,8,8A,helper_a,-2.8,0.42163702135578385,10
claude-3-5-sonnet-20241022,1,detailed,8,8B,helper_b,-1.3,0.9486832980505137,10
claude-3-5-sonnet-20241022,1,detailed,9,9A,helper_a,-1.4,0.5163977794943222,10
claude-3-5-sonnet-20241022,1,detailed,9,9B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,10,10A,helper_a,2.2,0.42163702135578396,10
claude-3-5-sonnet-20241022,1,detailed,10,10B,helper_b,-2.4,0.5163977794943222,10
claude-3-5-sonnet-20241022,1,detailed,11,11A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,11,11B,helper_b,2.7,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed,12,12A,helper_a,2.1,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,12,12B,helper_b,-2.1,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,13,13A,helper_a,-2.4,0.5163977794943222,10
claude-3-5-sonnet-20241022,1,detailed,13,13B,helper_b,2.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,14,14A,helper_a,2.3,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed,14,14B,helper_b,2.7,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed,15,15A,helper_a,-2.1,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,15,15B,helper_b,2.7,0.483045891539648,10
claude-3-5-sonnet-20241022,1,detailed,16,16A,helper_a,2.4,0.5163977794943223,10
claude-3-5-sonnet-20241022,1,detailed,16,16B,helper_b,-2.9,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,detailed,17,17A,helper_a,-1.6,0.5163977794943222,10
claude-3-5-sonnet-20241022,1,detailed,17,17B,helper_b,-2.3,0.48304589153964783,10
claude-3-5-sonnet-20241022,1,detailed,18,18A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,18,18B,helper_b,1.8,0.42163702135578396,10
claude-3-5-sonnet-20241022,1,detailed,19,19A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,19,19B,helper_b,2.3,0.48304589153964794,10
claude-3-5-sonnet-20241022,1,detailed,20,20A,helper_a,2.1,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,detailed,20,20B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,21,21A,helper_a,2.7,0.48304589153964794,10
claude-3-5-sonnet-20241022,1,detailed,21,21B,helper_b,0.0,1.0540925533894598,10
claude-3-5-sonnet-20241022,1,detailed,22,22A,helper_a,-2.1,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,22,22B,helper_b,1.5,0.5270462766947299,10
claude-3-5-sonnet-20241022,1,detailed,23,23A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,23,23B,helper_b,-1.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed,24,24A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed,24,24B,helper_b,2.3,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed,25,25A,helper_a,-2.6,0.5163977794943223,10
claude-3-5-sonnet-20241022,1,detailed,25,25B,helper_b,2.7,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,1,1A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,1,1B,helper_b,2.9,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,2,2A,helper_a,-2.2,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,2,2B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,3,3A,helper_a,-1.8,0.42163702135578385,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,3,3B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,4,4A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,4,4B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,5,5A,helper_a,2.7,0.48304589153964794,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,5,5B,helper_b,-2.2,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,6,6A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,6,6B,helper_b,2.1,0.316227766016838,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,7,7A,helper_a,3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,7,7B,helper_b,2.0,0.47140452079103184,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,8,8A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,8,8B,helper_b,-1.8,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,9,9A,helper_a,-1.8,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,9,9B,helper_b,1.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,10,10A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,10,10B,helper_b,-2.7,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,11,11A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,11,11B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,12,12A,helper_a,2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,12,12B,helper_b,-2.3,0.4830458915396478,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,13,13A,helper_a,-2.9,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,13,13B,helper_b,2.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,14,14A,helper_a,1.6,1.07496769977314,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,14,14B,helper_b,2.2,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,15,15A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,15,15B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,16,16A,helper_a,2.0,1.4907119849998598,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,16,16B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,17,17A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,17,17B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,18,18B,helper_b,1.1,1.4491376746189437,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,19,19A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,19,19B,helper_b,-0.1,1.728840330651992,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,20,20A,helper_a,2.2,0.42163702135578385,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,20,20B,helper_b,-3.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,21,21A,helper_a,2.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,21,21B,helper_b,-0.3,0.8232726023485646,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,22,22A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,22,22B,helper_b,1.2,0.9189365834726815,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,23,23A,helper_a,2.3,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,23,23B,helper_b,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,24,24A,helper_a,-2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,24,24B,helper_b,2.0,0.0,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,25,25A,helper_a,-2.7,0.4830458915396479,10
claude-3-5-sonnet-20241022,1,detailed_w_reasoning,25,25B,helper_b,3.0,0.0,10
claude-3-5-sonnet-20241022,1,minimal,1,1A,helper_a,0.1,2.378141197564929,10
claude-3-5-sonnet-20241022,1,minimal,1,1B,helper_b,2.2,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,minimal,2,2A,helper_a,-1.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,minimal,2,2B,helper_b,2.3,0.6749485577105527,10
claude-3-5-sonnet-20241022,1,minimal,3,3A,helper_a,1.5,2.173067468400883,10
claude-3-5-sonnet-20241022,1,minimal,3,3B,helper_b,2.0,0.816496580927726,10
claude-3-5-sonnet-20241022,1,minimal,4,4A,helper_a,2.1,1.8529256146249728,10
claude-3-5-sonnet-20241022,1,minimal,4,4B,helper_b,-2.1,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,minimal,5,5A,helper_a,2.5,0.5270462766947299,10
claude-3-5-sonnet-20241022,1,minimal,5,5B,helper_b,-0.6,1.8973665961010275,10
claude-3-5-sonnet-20241022,1,minimal,6,6A,helper_a,-0.5,2.41522945769824,10
claude-3-5-sonnet-20241022,1,minimal,6,6B,helper_b,1.5,1.9002923751652303,10
claude-3-5-sonnet-20241022,1,minimal,7,7A,helper_a,2.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,minimal,7,7B,helper_b,2.2,0.6324555320336758,10
claude-3-5-sonnet-20241022,1,minimal,8,8A,helper_a,-2.0,1.4907119849998598,10
claude-3-5-sonnet-20241022,1,minimal,8,8B,helper_b,1.8,1.1352924243950933,10
claude-3-5-sonnet-20241022,1,minimal,9,9A,helper_a,-0.6,1.577621275493231,10
claude-3-5-sonnet-20241022,1,minimal,9,9B,helper_b,0.8,1.3984117975602022,10
claude-3-5-sonnet-20241022,1,minimal,10,10A,helper_a,0.8,1.7511900715418263,10
claude-3-5-sonnet-20241022,1,minimal,10,10B,helper_b,0.5,1.6499158227686108,10
claude-3-5-sonnet-20241022,1,minimal,11,11A,helper_a,-1.9,1.4491376746189437,10
claude-3-5-sonnet-20241022,1,minimal,11,11B,helper_b,2.7,0.48304589153964794,10
claude-3-5-sonnet-20241022,1,minimal,12,12A,helper_a,2.0,0.6666666666666666,10
claude-3-5-sonnet-20241022,1,minimal,12,12B,helper_b,-1.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,minimal,13,13A,helper_a,-1.5,1.3540064007726602,10
claude-3-5-sonnet-20241022,1,minimal,13,13B,helper_b,-0.2,1.5491933384829668,10
claude-3-5-sonnet-20241022,1,minimal,14,14A,helper_a,1.2,1.4757295747452437,10
claude-3-5-sonnet-20241022,1,minimal,14,14B,helper_b,2.6,0.5163977794943222,10
claude-3-5-sonnet-20241022,1,minimal,15,15A,helper_a,1.6,1.349897115421106,10
claude-3-5-sonnet-20241022,1,minimal,15,15B,helper_b,2.0,0.816496580927726,10
claude-3-5-sonnet-20241022,1,minimal,16,16A,helper_a,2.4,0.5163977794943222,10
claude-3-5-sonnet-20241022,1,minimal,16,16B,helper_b,-1.8,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,minimal,17,17A,helper_a,0.0,2.211083193570267,10
claude-3-5-sonnet-20241022,1,minimal,17,17B,helper_b,-1.6,0.6992058987801011,10
claude-3-5-sonnet-20241022,1,minimal,18,18A,helper_a,-2.2,1.2292725943057181,10
claude-3-5-sonnet-20241022,1,minimal,18,18B,helper_b,1.2,2.394437999475729,10
claude-3-5-sonnet-20241022,1,minimal,19,19A,helper_a,-1.6,0.6992058987801011,10
claude-3-5-sonnet-20241022,1,minimal,19,19B,helper_b,1.6,1.2649110640673518,10
claude-3-5-sonnet-20241022,1,minimal,20,20A,helper_a,2.8,0.42163702135578385,10
claude-3-5-sonnet-20241022,1,minimal,20,20B,helper_b,-2.1,0.31622776601683805,10
claude-3-5-sonnet-20241022,1,minimal,21,21A,helper_a,2.4,0.5163977794943223,10
claude-3-5-sonnet-20241022,1,minimal,21,21B,helper_b,2.5,0.5270462766947298,10
claude-3-5-sonnet-20241022,1,minimal,22,22A,helper_a,-1.9,0.31622776601683794,10
claude-3-5-sonnet-20241022,1,minimal,22,22B,helper_b,1.6,1.0749676997731399,10
claude-3-5-sonnet-20241022,1,minimal,23,23A,helper_a,2.5,0.5270462766947299,10
claude-3-5-sonnet-20241022,1,minimal,23,23B,helper_b,0.7,1.1595018087284057,10
claude-3-5-sonnet-20241022,1,minimal,24,24A,helper_a,-2.0,0.4714045207910317,10
claude-3-5-sonnet-20241022,1,minimal,24,24B,helper_b,2.2,0.42163702135578396,10
claude-3-5-sonnet-20241022,1,minimal,25,25A,helper_a,-1.8,0.4216370213557839,10
claude-3-5-sonnet-20241022,1,minimal,25,25B,helper_b,1.0,1.632993161855452,10
claude-opus-4-20250514,0,detailed,1,1A,helper_a,-2.0,0.0,10
claude-opus-4-20250514,0,detailed,1,1B,helper_b,2.0,0.0,10
claude-opus-4-20250514,0,detailed,2,2A,helper_a,-2.0,0.0,10
claude-opus-4-20250514,0,detailed,2,2B,helper_b,2.0,0.0,10
claude-opus-4-20250514,0,detailed,3,3A,helper_a,-2.0,0.0,10
